Flag,Station,Latitud,Longitud,Höjd
1,Nederbördsmängd - Laisvallsby,66.1347,17.1748,460
1,Nederbördsmängd - Lakaträsk A,66.2789,21.1285,185.031
1,Nederbördsmängd - Landskrona D,55.8659,12.8512,9
1,Nederbördsmängd - Landsort,58.7404,17.8655,12.653
1,Nederbördsmängd - Landsort A,58.7429,17.8684,17.484
1,Nederbördsmängd - Landvetter,57.6874,12.2277,60
1,Nederbördsmängd - Landvetter Flygplats,57.6678,12.2963,154
1,Nederbördsmängd - Lanna,58.3476,13.1296,80
1,Nederbördsmängd - Lannaskede,57.3832,14.8638,210
1,Nederbördsmängd - Lannavaara D,68.0487,21.9759,352
1,Nederbördsmängd - Lansjärv,66.6575,22.1935,90
1,Nederbördsmängd - Lappträsk,66.0323,23.512,51
1,Nederbördsmängd - Lappträsket,66.2283,21.7881,60
1,Nederbördsmängd - Lassbyn,66.0689,21.8228,30
1,Nederbördsmängd - Latikberg D,64.6425,17.0833,440.893
1,Nederbördsmängd - Latnivaara A,67.2551,20.2704,453.191
1,Nederbördsmängd - Lauker,65.6453,19.8259,360
1,Nederbördsmängd - Laxbäcken,64.6389,16.4142,345
1,Nederbördsmängd - Laxviken,63.7901,14.6784,315
1,Nederbördsmängd - Laxå,58.9833,14.6389,105
1,Nederbördsmängd - Ledningsmark,64.45,18.1333,410
1,Nederbördsmängd - Leipikvattnet,64.929,14.1563,481.296
1,Nederbördsmängd - Lejen,60.2,14.4,340
1,Nederbördsmängd - Lekeberga,59.2317,14.8769,90
1,Nederbördsmängd - Leknäs,60.1245,16.588,65
1,Nederbördsmängd - Leksand,60.7248,15.0143,172.638
1,Nederbördsmängd - Lekvattnet D,60.1332,12.7707,205
1,Nederbördsmängd - Lenhovda,56.9893,15.2933,265
1,Nederbördsmängd - Lennartsfors,59.3,11.9333,125
1,Nederbördsmängd - Lernbo,60.15,15.3166,115
1,Nederbördsmängd - Lesjöfors D,59.9812,14.1744,255.125
1,Nederbördsmängd - Lessebo,56.7379,15.3495,162
1,Nederbördsmängd - Letafors D,60.7397,12.6989,335
1,Nederbördsmängd - Lida D,59.3655,16.0124,52.889
1,Nederbördsmängd - Liden D,62.6553,16.888,75
1,Nederbördsmängd - Lidhult D,56.828,13.4502,167.249
1,Nederbördsmängd - Lidingö,59.3701,18.16,2
1,Nederbördsmängd - Lidköping,58.4835,13.1479,52
1,Nederbördsmängd - Lidköpings sockerbruk,58.5083,13.1667,47
1,Nederbördsmängd - Lidsjöberg,64.3013,15.221,300
1,Nederbördsmängd - Liehittäjä,66.2668,23.4184,135
1,Nederbördsmängd - Lierna,56.0264,13.2375,160
1,Nederbördsmängd - Likenäs,60.6496,13.014,160
1,Nederbördsmängd - Lillgård,64.4667,16.9333,360
1,Nederbördsmängd - Lillhamra D,61.642,14.7998,424
1,Nederbördsmängd - Lillhärad,59.6528,16.3861,35
1,Nederbördsmängd - Lillhärdal,61.8547,14.0921,440
1,Nederbördsmängd - Lillpite,65.375,21.1653,15
1,Nederbördsmängd - Limmared,57.5415,13.3433,170
1,Nederbördsmängd - Lindesberg D,59.5941,15.2352,85
1,Nederbördsmängd - Lindfors,59.6083,13.8366,140
1,Nederbördsmängd - Lindome,57.5833,12.1,10
1,Nederbördsmängd - Lindö,58.9166,17.0333,18
1,Nederbördsmängd - Linhult D,57.2949,12.6906,155
1,Nederbördsmängd - Linköping D,58.4214,15.7372,50
1,Nederbördsmängd - Linneryd,56.6592,15.1381,140
1,Nederbördsmängd - Lisjö,59.7017,16.0615,60
1,Nederbördsmängd - Lisskogsåsen,60.5007,13.4433,445
1,Nederbördsmängd - Lit,63.3081,14.8517,270
1,Nederbördsmängd - Litsnäset,63.3089,14.7065,275
1,Nederbördsmängd - Ljugarn D,57.3301,18.7104,2.649
1,Nederbördsmängd - Ljungaskog,56.275,13.2417,66
1,Nederbördsmängd - Ljungaverk,62.4861,16.0694,85
1,Nederbördsmängd - Ljungby A,56.8525,13.8794,148.485
1,Nederbördsmängd - Ljungby D,56.8099,13.9694,155
1,Nederbördsmängd - Ljungbyhed,56.0752,13.2318,43
1,Nederbördsmängd - Ljungdalen,62.8543,12.807,615
1,Nederbördsmängd - Ljungskile,58.2159,11.9321,70
1,Nederbördsmängd - Ljungå,62.7594,16.3141,220
1,Nederbördsmängd - Ljusbäck,60.155,16.8595,60
1,Nederbördsmängd - Ljusdal,61.8333,16.1333,140
1,Nederbördsmängd - Ljusdals-Valsjön,62.195,16.0367,300
1,Nederbördsmängd - Ljusne Strömmar,61.2116,17.0852,10
1,Nederbördsmängd - Ljusnedal,62.5493,12.6043,585
1,Nederbördsmängd - Lobonäs D,61.5338,15.3444,220
1,Nederbördsmängd - Lofsdalen,62.1132,13.2841,610
1,Nederbördsmängd - Loftahammar,57.9038,16.6962,3
1,Nederbördsmängd - Lommaryd,57.8887,14.7342,240
1,Nederbördsmängd - Los D,61.7256,15.1783,406
1,Nederbördsmängd - Louisefred,56.242,12.5778,12
1,Nederbördsmängd - Lovö kyrka,59.3236,17.8417,15
1,Nederbördsmängd - Ludvika,60.1383,15.1782,161.32
1,Nederbördsmängd - Luleå Flygplats,65.5434,22.1193,17
1,Nederbördsmängd - Luleå-Bergnäset,65.5746,22.11,12.156
1,Nederbördsmängd - Lummelunda,57.7409,18.4347,50
1,Nederbördsmängd - Lund,55.6932,13.2251,26.451
1,Nederbördsmängd - Lund geografiska institutionen,55.71,13.2,73
1,Nederbördsmängd - Lundsberg,59.4996,14.1635,120
1,Nederbördsmängd - Lundsjön,63.5195,14.5261,410
1,Nederbördsmängd - Lundås,60.0329,18.5797,15
1,Nederbördsmängd - Lungsjöbacken,63.4666,16.2666,320
1,Nederbördsmängd - Lungö A,62.6417,18.0899,14.325
1,Nederbördsmängd - Lurö,58.8,13.25,55
1,Nederbördsmängd - Luvos,66.6322,18.8626,420
1,Nederbördsmängd - Lyckeby,56.2141,15.7106,20
1,Nederbördsmängd - Lycksele A,64.5481,18.713,210.07
1,Nederbördsmängd - Lyckås,59.4,17.6666,15
1,Nederbördsmängd - Lyngby,55.5833,13.3666,50
1,Nederbördsmängd - Lysekil D,58.2712,11.4292,29.509
1,Nederbördsmängd - Längjum,58.2212,13.0607,95
1,Nederbördsmängd - Lännäs,63.1663,17.6543,30
1,Nederbördsmängd - Länshult,56.6083,14.0665,160
1,Nederbördsmängd - Lågbol,60.0164,18.4131,20
1,Nederbördsmängd - Låktatjåkko,68.375,18.458,1220
1,Nederbördsmängd - Långan D,63.4547,14.4833,296.574
1,Nederbördsmängd - Långhult,56.585,13.4582,175
1,Nederbördsmängd - Långshyttan D,60.4612,16.062,110
1,Nederbördsmängd - Långströmmen,62.1166,15,280
1,Nederbördsmängd - Långsådalen,63.7917,13.4236,493
1,Nederbördsmängd - Långträsk D,65.1941,19.2447,306.229
1,Nederbördsmängd - Långvattnet,65.1049,16.6919,420
1,Nederbördsmängd - Lönnhöjden,60.0166,12.8333,320
1,Nederbördsmängd - Lönsboda,56.4,14.3305,135
1,Nederbördsmängd - Lörudden,62.2314,17.6623,2
1,Nederbördsmängd - Löten D,61.0255,12.8399,425
1,Nederbördsmängd - Löttorp D,57.1553,16.9472,6.489
1,Nederbördsmängd - Lövberga D,63.9673,15.8437,281.703
1,Nederbördsmängd - Lövestad,55.6429,13.8916,76.564
1,Nederbördsmängd - Lövlund,65.9075,18.1507,480
1,Nederbördsmängd - Lövnäs,61.3445,13.3578,445
1,Nederbördsmängd - Lövsjön,63.75,14.7166,310
1,Nederbördsmängd - Lövsta,60.4086,17.884,25
1,Nederbördsmängd - Lövåker,60.684,16.3513,150
1,Nederbördsmängd - Lövånger,64.4083,21.2906,25
1,Nederbördsmängd - Majenfors,56.4969,13.4557,80
1,Nederbördsmängd - Malexander,58.0729,15.2352,195
1,Nederbördsmängd - Malexander A,58.0716,15.233,197.27
1,Nederbördsmängd - Malkälen D,64.3918,19.6903,235
1,Nederbördsmängd - Malmagen,62.6094,12.1605,785
1,Nederbördsmängd - Malmbacka,60.0163,13.9804,383
1,Nederbördsmängd - Malmberget,67.1681,20.6389,400
1,Nederbördsmängd - Malmbäck D,57.5985,14.5206,350
1,Nederbördsmängd - Malmköping,59.1306,16.7306,55
1,Nederbördsmängd - Malmslätt,58.4004,15.5327,93
1,Nederbördsmängd - Malmö,55.5726,13.0776,20
1,Nederbördsmängd - Malmö 2,55.6048,12.9841,3
1,Nederbördsmängd - Malmö A,55.5715,13.0708,19.757
1,Nederbördsmängd - Malta,60.0778,13.725,185
1,Nederbördsmängd - Malung,60.6717,13.7058,310
1,Nederbördsmängd - Malung A,60.6765,13.7072,302.583
1,Nederbördsmängd - Malungsfors,60.7238,13.5369,325
1,Nederbördsmängd - Malå,65.1812,18.7421,308.635
1,Nederbördsmängd - Malå-Brännan A,65.1512,18.5935,363.111
1,Nederbördsmängd - Marby D,63.1205,14.2926,328.15
1,Nederbördsmängd - Marbäck D,56.7045,13.0329,54.854
1,Nederbördsmängd - Marieberg,59.5163,15.9802,15
1,Nederbördsmängd - Mariedal,58.4833,13.4,100
1,Nederbördsmängd - Mariedal,56.1443,12.7112,10
1,Nederbördsmängd - Mariedamm,58.8509,15.164,132
1,Nederbördsmängd - Mariefred,59.281,17.2541,6.936
1,Nederbördsmängd - Marielund,60.6162,15.0469,170
1,Nederbördsmängd - Marielund,56.2182,15.5331,25
1,Nederbördsmängd - Mariestad,58.7136,13.823,50
1,Nederbördsmängd - Markaryd,56.4577,13.6159,113.846
1,Nederbördsmängd - Markusvinsa,66.7259,22.894,163.362
1,Nederbördsmängd - Marsliden,65.0251,15.3668,550
1,Nederbördsmängd - Marviken,58.5491,16.8157,10
1,Nederbördsmängd - Marö,59.6996,19.0631,3
1,Nederbördsmängd - Medhamn,59.1333,13.9833,54
1,Nederbördsmängd - Medskogen,62.443,12.9673,655
1,Nederbördsmängd - Medstugan,63.5255,12.4008,547.717
1,Nederbördsmängd - Mellansel,63.4333,18.35,60
1,Nederbördsmängd - Mellösa,59.1014,16.5333,35
1,Nederbördsmängd - Mettä-Dokkas,67.0676,21.2885,270
1,Nederbördsmängd - Mierkenis A,66.6802,16.1053,613.982
1,Nederbördsmängd - Mierkenis Aut,66.6798,16.1137,600
1,Nederbördsmängd - Milsbo D,60.4471,15.6284,130
1,Nederbördsmängd - Mitandersfors D,60.0854,12.5198,220
1,Nederbördsmängd - Mjuamåla,56.4405,15.3205,130
1,Nederbördsmängd - Mjöhult,57.1858,13.1854,155
1,Nederbördsmängd - Mjöhult,56.1764,12.6819,12
1,Nederbördsmängd - Mjölby,58.3333,15.15,115
1,Nederbördsmängd - Mjölkbäcken,66.102,14.8465,535.608
1,Nederbördsmängd - Mjölkvattnet,63.85,13.3797,545
1,Nederbördsmängd - Mo,63.3166,13.4833,330
1,Nederbördsmängd - Mo,58.7,11.55,60
1,Nederbördsmängd - Mockfjärd D,60.5082,14.959,190
1,Nederbördsmängd - Moforsen,63.3683,16.9912,70
1,Nederbördsmängd - Moheda D,57.0064,14.5712,155
1,Nederbördsmängd - Molkom,59.6166,13.75,93
1,Nederbördsmängd - Molla,57.936,13.0668,190
1,Nederbördsmängd - Mollsjönäs D,57.8634,12.1373,94.68
1,Nederbördsmängd - Mora A,60.9601,14.5041,195.417
1,Nederbördsmängd - Morgongåva,59.933,16.9634,65
1,Nederbördsmängd - Morjärv,66.0728,22.751,40
1,Nederbördsmängd - Morup,56.9824,12.3911,15
1,Nederbördsmängd - Morups Tånge,56.9332,12.3641,5
1,Nederbördsmängd - Moskojärvi,67.3746,21.0787,395
1,Nederbördsmängd - Moskosel-Abmohed D,65.8549,19.4654,345
1,Nederbördsmängd - Mossen,57.2833,17.0042,10
1,Nederbördsmängd - Mossfallet,60.0166,13.9166,270
1,Nederbördsmängd - Motala,58.5535,15.0149,97.027
1,Nederbördsmängd - Mullhyttan,59.15,14.6833,90
1,Nederbördsmängd - Mullsjö D,57.9246,13.8806,270
1,Nederbördsmängd - Multrå D,63.1681,17.4192,62.6
1,Nederbördsmängd - Munka-Ljungby D,56.2225,12.996,28
1,Nederbördsmängd - Munkfors,59.8482,13.5415,80
1,Nederbördsmängd - Munktorp D,59.5238,16.2093,27
1,Nederbördsmängd - Munsvattnet,64.2734,14.451,520
1,Nederbördsmängd - Muodoslompolo,67.9443,23.4441,240
1,Nederbördsmängd - Murjek D,66.4771,20.9263,260
1,Nederbördsmängd - Myckelgensjö,63.5762,17.5861,207.357
1,Nederbördsmängd - Mykinge,57.9,14.3166,230
1,Nederbördsmängd - Myra,59.9933,18.4583,30
1,Nederbördsmängd - Myre,59.7877,12.4412,115
1,Nederbördsmängd - Myrheden,65.296,20.2096,250
1,Nederbördsmängd - Myskelåsen D,62.3335,12.647,770
1,Nederbördsmängd - Mälgåsen D,62.8514,15.3293,306.507
1,Nederbördsmängd - Mässvik,59.2222,13.1139,60
1,Nederbördsmängd - Mästerby,57.4725,18.2739,36.385
1,Nederbördsmängd - Målilla,57.3964,15.8315,100
1,Nederbördsmängd - Målilla A,57.3845,15.8009,95.667
1,Nederbördsmängd - Mångsbodarna,61.0804,13.6189,424
1,Nederbördsmängd - Mårdaklev,57.2666,12.9806,130
1,Nederbördsmängd - Mårtensboda D,64.4489,20.9446,80
1,Nederbördsmängd - Måseskär,58.0944,11.3348,14
1,Nederbördsmängd - Måseskär A,58.0937,11.3312,14.973
1,Nederbördsmängd - Möklinta,60.0849,16.5477,70
1,Nederbördsmängd - Mölnbacka,59.6333,13.5666,75
1,Nederbördsmängd - Mölndal,57.6595,12.0368,61
1,Nederbördsmängd - Mönsterås D,57.0269,16.5029,3.328
1,Nederbördsmängd - Mörbylånga,56.5192,16.3918,2
1,Nederbördsmängd - Mörkö,57.6881,13.7084,345
1,Nederbördsmängd - Mörsil,63.3183,13.6458,420.343
1,Nederbördsmängd - Naggen,62.279,15.9986,435
1,Nederbördsmängd - Naimakka,68.6779,21.5277,403
1,Nederbördsmängd - Naimakka A,68.6762,21.5229,402.202
1,Nederbördsmängd - Nain,60.2,13.825,230
1,Nederbördsmängd - Naisheden,66.5333,22.3666,95
1,Nederbördsmängd - Nattavaara A,66.7516,20.9238,327.631
1,Nederbördsmängd - Nattavaara by,66.7586,21.0537,350
1,Nederbördsmängd - Nattavaara-Vårsjö,66.7791,20.581,410
1,Nederbördsmängd - Nausta,66.3666,19.3,470
1,Nederbördsmängd - Nautijaur,66.9044,19.2446,355
1,Nederbördsmängd - Naven A,58.6998,13.1109,53
1,Nederbördsmängd - Neder-Hassla,59.6496,17.5299,15
1,Nederbördsmängd - Nedgården,62.9365,13.2534,780
1,Nederbördsmängd - Nianfors,61.6021,16.7726,170
1,Nederbördsmängd - Niannoret,61.6,16.6,170
1,Nederbördsmängd - Nibbla,59.2889,17.7292,30
1,Nederbördsmängd - Nidingen A,57.3036,11.9049,3.785
1,Nederbördsmängd - Nikkaluokta,67.8488,19.0233,470
1,Nederbördsmängd - Nikkaluokta A,67.8527,19.0212,466.765
1,Nederbördsmängd - Nilivaara,67.226,21.6072,320
1,Nederbördsmängd - Nissafors,57.4097,13.6486,165
1,Nederbördsmängd - Njuonjesbäck,66.9488,17.4796,380
1,Nederbördsmängd - Nobynäs D,57.9106,14.7952,177.639
1,Nederbördsmängd - Nol,57.9166,12.0666,10
1,Nederbördsmängd - Nolmyra,60.1,17.1166,38
1,Nederbördsmängd - Noppikoski,61.5,14.85,340
1,Nederbördsmängd - Nora D,59.5059,15.0347,97
1,Nederbördsmängd - Nora-Östanö D,62.8487,18.1861,48.072
1,Nederbördsmängd - Norberg,60.0651,15.9082,135.379
1,Nederbördsmängd - Nordanbäck D,63.7413,19.291,185
1,Nederbördsmängd - Nordanås,65.6333,17.7333,480
1,Nederbördsmängd - Nordanås,65.462,16.0867,403.453
1,Nederbördsmängd - Norderön,63.1611,14.3661,320.608
1,Nederbördsmängd - Nordkoster A,58.892,11.0038,33.362
1,Nederbördsmängd - Nordmaling,63.5739,19.4875,4
1,Nederbördsmängd - Nordvik,62.8485,18.0159,20
1,Nederbördsmängd - Noreborg,59.7666,12.3333,110
1,Nederbördsmängd - Norjeby,56.1166,14.6666,5
1,Nederbördsmängd - Nornäs D,61.4306,13.2296,460
1,Nederbördsmängd - Norra Bergnäs,66.3833,18.2333,440
1,Nederbördsmängd - Norra Möckleby D,56.6331,16.6673,10.725
1,Nederbördsmängd - Norra Ströö,56.1045,14.0028,15
1,Nederbördsmängd - Norra Vi D,57.8828,15.3257,231.232
1,Nederbördsmängd - Norra Viggen,60.4833,12.7166,420
1,Nederbördsmängd - Norrby,64.9238,18.2404,325
1,Nederbördsmängd - Norrby S,60.0618,18.7385,19.643
1,Nederbördsmängd - Norrby Säteri,58.8907,17.1932,30
1,Nederbördsmängd - Norrbäck,64.7112,17.7154,440
1,Nederbördsmängd - Norrfors,63.7705,18.9927,118
1,Nederbördsmängd - Norrfors kraftverk,63.8659,20.0293,60
1,Nederbördsmängd - Norriån,66.25,21.8,55
1,Nederbördsmängd - Norrköping,58.606,16.2127,3
1,Nederbördsmängd - Norrköping-Kungsängen,58.5842,16.2383,5
1,Nederbördsmängd - Norrköping-SMHI,58.5828,16.147,40.334
1,Nederbördsmängd - Norrköping-Sörby,58.6082,16.1212,27
1,Nederbördsmängd - Norrsele,65.5657,17.4795,348
1,Nederbördsmängd - Norrsundet,60.9297,17.1561,5
1,Nederbördsmängd - Norrtannflo,63.3903,16.9792,140
1,Nederbördsmängd - Norrtälje I,59.7667,18.7167,10
1,Nederbördsmängd - Norrtälje II,59.7506,18.7091,25
1,Nederbördsmängd - Norrtälje-Väsby,59.8524,18.7296,10
1,Nederbördsmängd - Norrveda,59.8294,18.949,23.253
1,Nederbördsmängd - Norråker D,64.4331,15.5985,270
1,Nederbördsmängd - Norsborg I,59.2401,17.7834,15
1,Nederbördsmängd - Norsborg II,59.2518,17.796,8.671
1,Nederbördsmängd - Norsjö,64.9093,19.4746,296
1,Nederbördsmängd - Norsjö A,64.9253,19.3744,309.576
1,Nederbördsmängd - Notholmen,59.2948,16.0053,24
1,Nederbördsmängd - Nunntorp,58.533,12.3142,63
1,Nederbördsmängd - Nyabyberg,57.3911,15.2737,220
1,Nederbördsmängd - Nyarp,57.9833,14.4639,240
1,Nederbördsmängd - Nyberget,59.7468,14.9925,200
1,Nederbördsmängd - Nybo,56.1778,12.675,10
1,Nederbördsmängd - Nyboda,59.2389,18.2306,45
1,Nederbördsmängd - Nyborg,60.02,18.28,20
1,Nederbördsmängd - Nybro-Slättingebygd D,56.8503,15.9885,92.842
1,Nederbördsmängd - Nybyholm,59.5296,17.038,5
1,Nederbördsmängd - Nyckelby,59.3,17.7166,25
1,Nederbördsmängd - Nyhammar,60.2911,14.9784,183.857
1,Nederbördsmängd - Nyhamnsläge,56.2451,12.5401,12.454
1,Nederbördsmängd - Nyhyttan D,60.3217,15.5566,218
1,Nederbördsmängd - Nyköping,58.7665,16.98,23
1,Nederbördsmängd - Nyköpings Flygplats,58.7833,16.9166,42
1,Nederbördsmängd - Nyland,64.4833,17.3333,460
1,Nederbördsmängd - Nyluspen,64.8788,16.7489,415
1,Nederbördsmängd - Nynäshamn,58.9217,17.9248,15
1,Nederbördsmängd - Nyåker,63.7992,19.3461,70
1,Nederbördsmängd - Nämdö,59.1146,18.4353,7
1,Nederbördsmängd - Näsbrännan,63.216,16.9798,90
1,Nederbördsmängd - Näshulta,59.1946,16.2765,45.492
1,Nederbördsmängd - Nässjö,57.6431,14.6895,305
1,Nederbördsmängd - Nässjöängen,63.5806,16.4056,180
1,Nederbördsmängd - Näsåker,63.4179,16.9517,128.919
1,Nederbördsmängd - Nättjebacka,58.4694,12.025,95
1,Nederbördsmängd - Nättraby,56.2069,15.5417,20
1,Nederbördsmängd - Nävelsjö,57.4397,14.8863,230
1,Nederbördsmängd - Nås,60.4494,14.4825,250
1,Nederbördsmängd - Ockelbo,60.892,16.724,74
1,Nederbördsmängd - Ockelbo 1,60.8982,16.7376,80
1,Nederbördsmängd - Offer,63.1492,17.7617,27
1,Nederbördsmängd - Ogestad,57.8748,16.1689,81
1,Nederbördsmängd - Ohs,56.8371,14.5852,145
1,Nederbördsmängd - Olastorp,56.4188,14.3546,135
1,Nederbördsmängd - Olden D,63.6951,13.6473,344.362
1,Nederbördsmängd - Oldsjön,63.3333,17.4833,200
1,Nederbördsmängd - Ollebacken,63.6028,15.0583,515
1,Nederbördsmängd - Olofström,56.2773,14.5177,65
1,Nederbördsmängd - Olstorp,57.8333,15.1,200
1,Nederbördsmängd - Omberg D,58.3558,14.6938,125.244
1,Nederbördsmängd - Omne D,62.9513,18.3643,75
1,Nederbördsmängd - Omsjö,63.5319,17.1299,245
1,Nederbördsmängd - Onsala D,57.3843,11.9721,8.184
1,Nederbördsmängd - Ope,63.1966,14.7774,350
1,Nederbördsmängd - Ora,60.02,18.08,10
1,Nederbördsmängd - Orrbyn,65.9446,22.116,15
1,Nederbördsmängd - Orrefors D,56.8213,15.6982,174.688
1,Nederbördsmängd - Orrskog,60.3833,17.4167,35
1,Nederbördsmängd - Orsa D,61.1306,14.638,175
1,Nederbördsmängd - Osby,56.3742,13.9376,90
1,Nederbördsmängd - Osby I,56.3778,13.9778,10
1,Nederbördsmängd - Osebol,60.4,13.2833,145
1,Nederbördsmängd - Oskarshamn,57.267,16.4114,12.072
1,Nederbördsmängd - Oskarström,56.7939,12.9731,15
1,Nederbördsmängd - Ovesholm,55.9901,13.9934,60
1,Nederbördsmängd - Oxelby,59.55,16.2166,15
1,Nederbördsmängd - Oxelösund,58.6772,17.1199,7.154
1,Nederbördsmängd - Oxsjö,62.7778,16.7611,215
1,Nederbördsmängd - Paharova,66.8107,22.3408,215
1,Nederbördsmängd - Paharova A,66.8094,22.3315,227.643
1,Nederbördsmängd - Pajala,67.2101,23.3928,168
1,Nederbördsmängd - Pajala A,67.2036,23.3899,163.774
1,Nederbördsmängd - Parakka,67.4864,21.6687,340
1,Nederbördsmängd - Pardixhyttan,59.7166,13.9166,163
1,Nederbördsmängd - Parkajoki,67.7314,23.486,200
1,Nederbördsmängd - Parkalompolo A,67.7301,22.8219,312.183
1,Nederbördsmängd - Pater noster,57.9,11.4666,8
1,Nederbördsmängd - Pauliström,57.4711,15.5037,185
1,Nederbördsmängd - Pengfors,63.9333,19.6666,80
1,Nederbördsmängd - Pengsjö,63.6666,17.8,260
1,Nederbördsmängd - Persberg,59.7494,14.2582,200
1,Nederbördsmängd - Petisträsk A,64.5659,19.6943,258.047
1,Nederbördsmängd - Pite-Rönnskär A,65.034,21.5609,4.878
1,Nederbördsmängd - Piteå,65.2625,21.474,8.268
1,Nederbördsmängd - Pitsund,65.23,21.52,8
1,Nederbördsmängd - Pjätteryd,56.6199,14.0229,140
1,Nederbördsmängd - Plönninge,56.7361,12.7458,30
1,Nederbördsmängd - Porjus,66.9594,19.8259,390
1,Nederbördsmängd - Porjus2 D,66.9764,19.8443,430
1,Nederbördsmängd - Prästkulla,57.7236,14.9829,294.019
1,Nederbördsmängd - Puoltsa,67.7989,19.8596,465
1,Nederbördsmängd - Puottaure,66.1861,20.2534,320
1,Nederbördsmängd - Pärup D,55.8096,13.7464,160
1,Nederbördsmängd - Pålkem,66.3888,21.6098,265
1,Nederbördsmängd - Pålkem M,66.3855,21.6167,261
1,Nederbördsmängd - Ramsele,63.4914,16.4826,175
1,Nederbördsmängd - Ramshyttan,59.4497,15.0469,185
1,Nederbördsmängd - Ramsjö,62.1843,15.6508,220
1,Nederbördsmängd - Ramsjöholm,57.8429,14.4317,225
1,Nederbördsmängd - Randijaur,66.761,19.3166,285
1,Nederbördsmängd - Rankhyttan,60.4833,15.7333,130
1,Nederbördsmängd - Ransaren D,65.1391,15.0472,560
1,Nederbördsmängd - Ransjö,62.1961,13.8743,421
1,Nederbördsmängd - Rastaborg,59.3042,17.6542,30
1,Nederbördsmängd - Raukasjö,64.9197,14.5567,550
1,Nederbördsmängd - Rebnisluspen,66.4051,17.3331,510
1,Nederbördsmängd - Reftele D,57.1689,13.5975,150.196
1,Nederbördsmängd - Regna D,58.8595,15.6973,70
1,Nederbördsmängd - Remningstorp,58.4524,13.6641,141
1,Nederbördsmängd - Rensjön A,68.073,19.8351,493.651
1,Nederbördsmängd - Rensjönäset,63.6,12.65,520
1,Nederbördsmängd - Renstad,58.3097,14.7236,95
1,Nederbördsmängd - Resele,63.3267,17.0625,93.834
1,Nederbördsmängd - Reymersholm,56.0127,12.7218,5
1,Nederbördsmängd - Rickleå,64.1219,20.9086,15
1,Nederbördsmängd - Rickleå fältstation,64.0875,20.9444,10
1,Nederbördsmängd - Riddarhyttan,59.8076,15.5405,155.819
1,Nederbördsmängd - Riksgränsen,68.4284,18.1302,508
1,Nederbördsmängd - Rimbo,59.7487,18.3535,20
1,Nederbördsmängd - Rimsbo,61.1333,16.1833,330
1,Nederbördsmängd - Rindö,59.4166,18.3666,5
1,Nederbördsmängd - Ringhals,57.253,12.1032,10
1,Nederbördsmängd - Rings,57.7166,18.6333,50
1,Nederbördsmängd - Ringseröd,58.1333,11.7,20
1,Nederbördsmängd - Rinkaby,55.9833,14.2666,7
1,Nederbördsmängd - Risbäck D,64.7067,15.5385,370
1,Nederbördsmängd - Risinge,60.1748,18.224,17.21
1,Nederbördsmängd - Risnäset D,64.2507,16.4967,306
1,Nederbördsmängd - Rissna D,63.0584,15.3422,302.072
1,Nederbördsmängd - Risungs,57.8166,18.9333,20
1,Nederbördsmängd - Ritsem,67.7261,17.4718,521
1,Nederbördsmängd - Ritsem A,67.7255,17.4668,541.214
1,Nederbördsmängd - Robertsfors,64.1935,20.8467,50
1,Nederbördsmängd - Roma,57.5069,18.4539,32
1,Nederbördsmängd - Roma Aut,57.4998,18.4639,32
1,Nederbördsmängd - Romanäs,58.0694,15.0222,155
1,Nederbördsmängd - Ronneby,56.2,15.2833,10
1,Nederbördsmängd - Ronneby-Bredåkra,56.2619,15.2742,58
1,Nederbördsmängd - Rossared D,57.4708,12.195,41.339
1,Nederbördsmängd - Rossö,58.8502,11.1787,8
1,Nederbördsmängd - Rossön,63.9338,16.3694,234.498
1,Nederbördsmängd - Rotnäset D,62.3993,15.4386,251.782
1,Nederbördsmängd - Rundbacken,62.7101,17.1765,130
1,Nederbördsmängd - Rundvik D,63.5422,19.4377,10
1,Nederbördsmängd - Runsa,59.5593,17.8252,25
1,Nederbördsmängd - Ruokojärvi,66.6127,23.298,170
1,Nederbördsmängd - Rusksele D,64.8166,18.8886,225
1,Nederbördsmängd - Ryd,56.45,14.7166,140
1,Nederbördsmängd - Ryholm,58.5819,14.2167,95
1,Nederbördsmängd - Ryningsnäs,57.2666,15.9333,90
1,Nederbördsmängd - Räfsebo D,56.9857,14.2124,185
1,Nederbördsmängd - Rämshyttan,60.3333,15.2,260
1,Nederbördsmängd - Rätan,62.4836,14.541,359.575
1,Nederbördsmängd - Rättvik,60.8928,15.1087,175
1,Nederbördsmängd - Råda,59.9911,13.5948,125
1,Nederbördsmängd - Råforsen,60.45,13.7666,315
1,Nederbördsmängd - Råneå-Flakaberg,66.3615,21.847,220
1,Nederbördsmängd - Rångedala A,57.7846,13.1642,297.467
1,Nederbördsmängd - Rånna,58.45,13.8333,125
1,Nederbördsmängd - Rånäs,59.7833,18.3,20
1,Nederbördsmängd - Råsele,64.4191,16.812,330
1,Nederbördsmängd - Röbäcksdalen,63.813,20.2398,10
1,Nederbördsmängd - Rödkallen A,65.3121,22.3709,1.932
1,Nederbördsmängd - Rödupp,66.4585,22.7855,55
1,Nederbördsmängd - Rögle,56.1833,12.8,10
1,Nederbördsmängd - Röke,56.2393,13.5278,115
1,Nederbördsmängd - Rönnberga,65.4333,16.7333,540
1,Nederbördsmängd - Rörastrand,58.0578,11.6454,9.465
